0	31.2223
1	35.8787
2	18.0132
3	25.8955
4	17.7828
5	16.6403
6	16.6403
7	43.2669
8	29.278
9	13.2917
10	25.3489
11	47.4364
12	29.635
13	12.1502
14	25.0483
15	35.635
16	37.5953
17	44.5739
18	38.652
19	49.429
20	53.4286
21	43.9557
22	43.6954
23	32.7214
24	32.7214
25	32.9211
26	39.125
27	31.2321
28	31.2321
29	31.2321
30	34.5321
31	16.295
32	29.1211
33	46.2065
34	58.6329
35	44.6709
36	51.7662
37	51.7662
38	44.2647
39	35.7542
40	41.8315
41	49.6519
42	38.7939
43	45.2698
44	45.2698
45	45.2698
46	45.2698
47	28.3593
48	27.276
49	27.276
50	40.9522
51	49.4032
52	47.1683
53	47.1683
54	41.0984
55	41.0984
56	41.0984
57	46.6059
58	46.6059
59	46.6059
60	37.491
61	35.5062
62	35.5062
63	36.6242
64	36.6242
65	35.5065
66	37.1743
67	33.0598
68	57.559
69	43.3278
70	27.6065
71	27.6065
72	27.6065
73	32.5357
74	24.6726
75	38.1889
76	29.6695
77	65.6043
78	50.2473
79	33.8183
80	35.9875
81	35.8247
82	30.8889
83	30.8889
84	30.8889
85	43.4655
86	58.4806
87	56.5654
88	56.5654
89	48.7582
90	39.1461
91	25.5456
92	26.4718
93	37.9832
94	45.2887
95	43.2894
96	51.0339
97	57.009
98	42.9656
99	58.3838
100	58.3838
101	51.5676
102	60.6312
103	52.6413
104	46.7683
105	37.4313
106	37.4313
107	37.6076
108	64.0544
109	42.7377
110	44.4859
111	47.225
112	54.4452
113	49.672
114	49.3709
115	59.701
116	44.5833
117	41.0398
118	49.1894
119	54.035
120	25.4777
121	38.7313
122	46.6739
123	28.8695
124	19.6956
125	36.3593
126	36.8976
127	21.0702
128	14.8431
129	33.3352
130	23.2262
131	31.025
132	34.956
133	37.4595
134	56.5252
135	54.2305
136	58.5172
137	43.7547
138	43.7547
139	56.872
140	49.8084
141	49.0214
142	52.046
143	53.7385
144	54.6512
145	56.9391
146	63.4908
147	35.0666
148	56.0395
149	43.7376
150	43.7376
151	43.7376
152	43.7376
153	43.7376
154	42.9783
155	42.9783
156	42.9783
157	73.7852
158	66.5678
159	50.6853
160	50.6853
161	50.9836
162	50.9836
163	56.4489
164	42.9381
165	42.9381
166	42.9381
167	50.4643
168	70.0775
169	42.3909
170	42.3909
171	43.1255
172	49.8391
173	42.7199
174	55.12
175	38.1952
176	46.1551
177	52.2792
178	36.816
179	36.816
180	36.816
181	45.8989
182	51.641
183	48.5721
184	27.006
185	37.3002
186	37.3002
187	40.6901
188	41.3454
189	31.0262
190	30.5637
191	27.7543
192	27.0434
193	35.2824
194	26.4502
195	48.9803
196	56.5884
197	37.4863
198	42.2084
199	36.0834
