0	25.8046
1	11.09
2	43.0193
3	18.3189
4	33.4446
5	56.1764
6	54.5137
7	18.9536
8	31.6226
9	30.0523
10	27.5185
11	26.0105
12	52.8765
13	46.6122
14	42.3456
15	60.228
16	45.4217
17	45.4217
18	48.3862
19	41.8698
20	44.9673
21	54.8887
22	64.2732
23	51.3672
24	53.8459
25	51.0256
26	35.0334
27	41.714
28	51.248
29	35.3797
30	24.6097
31	49.4709
32	35.5709
33	29.3115
34	10.2903
35	21.9813
36	44.1771
37	19.7409
38	24.1778
39	24.1778
40	24.1778
41	44.5497
42	25.0908
43	25.0908
44	50.5343
45	24.109
46	47.5697
47	39.4999
48	44.8786
49	53.9849
50	53.9849
51	53.9849
52	53.9849
53	42.5865
54	36.954
55	46.2623
56	30.0352
57	30.0352
58	42.0834
59	32.3715
60	32.3715
61	30.5912
62	29.4623
63	36.2569
64	42.6548
65	58.5073
66	48.853
67	48.853
68	48.853
69	48.853
70	50.3207
71	51.1376
72	51.1376
73	51.1376
74	61.3516
75	56.2551
76	50.6528
77	41.6883
78	41.9136
79	41.9136
80	41.9136
81	41.9136
82	43.005
83	36.8654
84	36.8654
85	46.8858
86	46.8858
87	46.8858
88	51.2381
89	38.7745
90	38.0393
91	38.0393
92	38.0393
93	43.3247
94	43.3247
95	43.3247
96	43.3247
97	43.3247
98	43.3247
99	43.3247
100	43.3247
101	43.9126
102	43.9126
103	58.0088
104	58.0088
105	43.5015
106	43.5015
107	43.5015
108	43.5015
109	39.3656
110	39.9323
111	51.2201
112	35.0998
113	28.9237
114	28.9237
115	25.4143
116	25.4143
117	25.4143
118	24.9499
119	24.9499
120	24.9499
121	24.9499
122	24.9499
123	24.9499
124	24.9499
125	24.9499
126	24.9499
127	24.9499
128	24.9499
129	29.7462
130	29.7462
131	29.7462
132	33.3718
133	33.2548
134	28.6518
135	19.2212
136	19.2212
137	19.6827
138	19.6827
139	19.6827
140	21.4282
141	21.4282
142	36.3333
143	36.0922
144	36.0922
145	35.4553
146	33.7518
147	33.7518
148	15.0112
149	15.0112
150	15.0112
151	15.0112
152	15.0112
153	15.0112
154	15.0112
155	15.0112
156	15.0112
157	13.6137
158	22.5921
159	18.276
160	19.2603
161	24.8159
162	21.9479
163	35.3251
164	18.0274
165	29.631
166	22.3897
167	20.2928
168	2.07988
169	2.07988
170	2.07988
171	2.07988
172	2.07988
173	2.07988
174	15.5571
175	15.5571
176	15.5045
177	15.5045
178	15.5045
179	15.5045
180	19.4773
181	11.2944
182	11.2944
183	11.2944
184	11.2944
185	11.2944
186	11.2944
187	11.2944
188	11.2944
189	11.2944
190	13.9144
191	20.9788
192	16.6867
193	16.6867
194	12.724
195	12.724
196	12.724
197	12.724
198	8.97375
199	8.97375
200	8.97375
201	8.97375
202	8.97375
203	8.97375
204	8.97375
205	8.97375
206	8.97375
207	10.8784
208	2.04684
209	2.04684
210	2.04684
211	2.04684
212	2.04684
213	2.04684
214	2.04684
215	2.04684
216	2.04684
217	2.04684
218	2.04684
219	2.04684
220	2.04684
221	2.04684
222	8.38244
223	5.62298
224	5.62298
225	5.62298
226	5.62298
227	5.62298
228	5.62298
229	5.62298
230	2.83048
231	2.83048
232	2.83048
233	2.83048
234	2.83048
235	2.83048
236	2.83048
237	2.83048
238	2.83048
239	2.83048
240	2.83048
241	16.1506
242	13.5976
243	18.4649
244	18.4649
245	15.6708
246	15.6708
247	15.6708
248	15.6708
249	20.5122
250	6.13959
251	6.13959
252	6.13959
253	6.13959
254	8.59303
255	16.0121
256	27.883
257	29.5119
258	16.6001
259	3.24168
260	3.24168
261	3.24168
262	3.24168
263	3.24168
264	3.24168
265	3.24168
266	3.24168
267	3.24168
268	3.24168
269	3.03579
270	3.03579
271	8.58291
272	10.1557
273	10.1557
274	10.1557
275	10.1557
276	10.1557
277	10.1557
278	10.1557
279	9.21819
280	9.21819
281	9.21819
282	9.21819
283	9.21819
284	9.21819
285	9.21819
286	9.21819
287	9.21819
288	0.519397
289	1.50678
290	1.50678
291	1.50678
292	1.50678
293	1.50678
294	1.50678
295	2.68641
296	2.68641
297	2.44513
298	2.44513
299	2.44513
300	2.06306
301	2.06306
302	2.51884
303	6.39601
304	6.39601
305	6.39601
306	6.39601
307	6.39601
308	6.39601
309	6.39601
310	6.39601
311	6.39601
312	6.39601
313	6.39601
314	6.39601
315	2.97132
316	2.97132
317	2.97132
318	2.97132
319	2.97132
320	2.97132
321	2.97132
322	2.97132
323	2.97132
324	2.97132
325	2.97132
326	1.52174
327	1.52174
328	1.52174
329	1.52174
330	1.52174
331	1.52174
332	1.52174
333	1.52174
334	1.52174
335	1.52174
336	1.52174
337	1.52174
338	1.52174
339	1.52174
340	1.52174
341	1.07833
342	1.07833
343	1.07833
344	1.07833
345	1.07833
346	1.07833
347	1.07833
348	1.07833
349	1.07833
350	1.07833
351	1.07833
352	1.07833
353	1.07833
354	1.07833
355	1.07833
356	1.07833
357	1.07833
358	1.07833
359	1.07833
360	1.07833
361	1.07833
362	1.07833
363	1.07833
364	1.07833
365	1.07833
366	1.07833
367	1.07833
368	1.07833
369	1.07833
370	1.07833
371	2.70048
372	2.70048
373	2.70048
374	2.70048
375	4.10401
376	4.10401
377	4.10401
378	4.10401
379	1.64804
380	1.64804
381	1.64804
382	1.64804
383	1.64804
384	1.64804
385	1.64804
386	1.64804
387	1.64804
388	1.64804
389	1.64804
390	1.64804
391	1.64804
392	1.85307
393	1.85307
394	1.85307
395	1.85307
396	1.88326
397	1.88326
398	1.88326
399	1.88326
400	3.67357
401	4.84677
402	4.84677
403	4.84677
404	4.84677
405	4.95964
406	4.95964
407	2.10958
408	2.10958
409	2.10958
410	2.10958
411	2.58026
412	2.58026
413	2.58026
414	2.58026
415	2.58026
416	1.90952
417	1.90952
418	4.18886
419	4.18886
420	4.18886
421	4.18886
422	4.18886
423	4.18886
424	4.18886
425	4.18886
426	4.1017
427	4.1017
428	5.23536
429	5.23536
430	5.83103
431	5.83103
432	5.83103
433	5.83103
434	5.83103
435	1.55839
436	1.55839
437	1.55839
438	1.55839
439	1.55839
440	1.55839
441	1.55839
442	1.55839
443	1.55839
444	1.55839
445	1.55839
446	1.55839
447	2.46467
448	2.46467
449	2.46467
450	2.46467
451	2.46467
452	5.35353
453	5.35353
454	5.35353
455	5.35353
456	5.35353
457	2.65427
458	2.65427
459	2.65427
460	2.65427
461	2.65427
462	1.22913
463	1.22913
464	1.22913
465	1.22913
466	1.22913
467	1.22913
468	1.22913
469	1.22913
470	1.22913
471	1.22913
472	1.22913
473	1.22913
474	1.22913
475	1.22913
476	2.91915
477	2.91915
478	2.91915
479	2.91915
480	2.91915
481	2.91915
482	2.91915
483	2.91915
484	2.91915
485	2.91915
486	2.91915
487	2.91915
488	2.91915
489	2.91915
490	2.91915
491	2.91915
492	2.91915
493	2.91915
494	2.91915
495	2.91915
496	2.91915
497	2.91915
498	2.91915
499	2.91915
500	2.91915
501	2.91915
502	2.91915
503	2.91915
504	6.04387
505	6.04387
506	6.04387
507	1.932
508	1.932
509	1.932
510	1.932
511	0.276865
512	0.276865
513	0.276865
514	0.276865
515	0.276865
516	0.276865
517	0.276865
518	0.276865
519	0.276865
520	0.276865
521	0.276865
522	0.276865
523	0.276865
524	0.276865
525	0.276865
526	0.276865
527	0.276865
528	0.276865
529	0.276865
530	0.276865
531	0.276865
532	0.504387
533	0.504387
534	0.504387
535	0.504387
536	0.504387
537	0.504387
538	0.504387
539	0.504387
540	0.504387
541	0.504387
542	0.504387
543	0.504387
544	0.504387
545	0.504387
546	0.504387
547	0.504387
548	0.504387
549	0.504387
550	0.504387
551	0.504387
552	0.504387
553	0.504387
554	0.226901
555	0.226901
556	0.226901
557	0.226901
558	0.226901
559	0.226901
560	0.226901
561	0.226901
562	0.226901
563	0.226901
564	0.226901
565	0.226901
566	0.226901
567	0.226901
568	0.226901
569	0.226901
570	0.226901
571	0.226901
572	0.226901
573	0.226901
574	0.226901
575	0.226901
576	0.226901
577	0.226901
578	0.226901
579	0.226901
580	0.226901
581	0.226901
582	0.226901
583	0.226901
584	0.226901
585	0.226901
586	0.226901
587	0.226901
588	0.226901
589	0.226901
590	0.226901
591	0.226901
592	0.226901
593	0.226901
594	0.226901
595	0.226901
596	0.226901
597	0.226901
598	0.226901
599	0.226901
600	0.226901
601	0.226901
602	0.226901
603	0.226901
604	0.226901
605	0.226901
606	0.226901
607	0.226901
608	0.226901
609	0.226901
610	0.226901
611	0.226901
612	1.06038
613	1.06038
614	3.29177
615	3.29177
616	3.29177
617	3.29177
618	3.29177
619	3.29177
620	3.29177
621	3.29177
622	1.26932
623	1.26932
624	1.26932
625	1.6872
626	1.6872
627	1.6872
628	2.23614
629	2.23614
630	2.23614
631	2.23614
632	2.23614
633	2.23614
634	0.394001
635	0.394001
636	0.394001
637	0.394001
638	7.13235
639	7.13235
640	7.13235
641	7.13235
642	7.13235
643	7.13235
644	7.13235
645	7.13235
