0	33.1853
1	26.3912
2	26.3912
3	40.4612
4	26.0805
5	36.7676
6	47.3133
7	30.282
8	32.4087
9	29.2103
10	9.75404
11	9.75404
12	11.521
13	11.521
14	14.0074
15	10.4568
16	10.4568
17	10.5882
18	10.5882
19	10.5882
20	12.1783
21	12.1783
22	9.71778
23	9.71778
24	9.71778
25	9.71778
26	9.71778
27	9.71778
28	9.71778
29	14.3417
30	14.3417
31	14.3417
32	14.3417
33	14.3417
34	9.6925
35	9.6925
36	9.6925
37	9.6925
38	9.6925
39	9.6925
40	9.6925
41	9.20154
42	9.20154
43	9.20154
44	9.20154
45	9.20154
46	9.20154
47	9.00439
48	9.00439
49	9.00439
50	9.00439
51	9.00439
52	9.00439
53	9.00439
54	9.00439
55	9.00439
56	9.00439
57	9.00439
58	9.00439
59	9.00439
60	9.00439
61	9.00439
62	9.00439
63	9.00439
64	9.00439
65	9.00439
66	9.00439
67	9.00439
68	9.00439
69	9.00439
70	9.00439
71	9.00439
72	9.00439
73	9.00439
74	9.38909
75	9.38909
76	9.38909
77	9.38909
78	9.38909
79	9.38909
80	9.38909
81	9.38909
82	9.38909
83	9.38909
84	9.38909
85	9.38909
86	9.38909
87	9.38909
88	9.58345
89	9.58345
90	9.58345
91	9.58345
92	9.58345
93	9.58345
94	9.58345
95	9.58345
96	9.58345
97	9.58345
98	9.58345
99	9.58345
100	9.58345
101	9.58345
102	9.58345
103	9.58345
104	9.58345
105	9.58345
106	9.58345
107	9.58345
108	9.58345
109	9.58345
110	9.58345
111	9.58345
112	9.58345
113	9.58345
114	9.58345
115	9.58345
116	9.58345
117	9.58345
118	9.13227
119	9.13227
120	9.13227
121	9.13227
122	9.13227
123	9.13227
124	9.13227
125	9.13227
126	9.13227
127	9.13227
128	9.33747
129	9.33747
130	9.33747
131	9.33747
132	9.33747
133	9.33747
134	9.31418
135	9.31418
136	9.31418
137	9.31418
138	9.31418
139	9.31418
140	9.31418
141	9.31418
142	9.31418
143	9.31418
144	9.31418
145	9.31418
146	9.31418
147	9.31418
148	9.72061
149	9.72061
150	9.72061
151	9.72061
152	9.72061
153	9.72061
154	9.72061
155	9.72061
156	9.72061
157	9.72061
158	9.78156
159	9.78156
160	9.78156
161	9.78156
162	9.78156
163	9.78156
164	9.78156
165	9.78156
166	9.78156
167	9.78156
168	9.78156
169	9.78156
170	9.78156
171	5.24841
172	5.24841
173	5.24841
174	5.24841
175	5.24841
176	5.24841
177	5.24841
178	5.24841
179	5.24841
180	5.24841
181	5.24841
182	5.24841
183	5.24841
184	5.24841
185	5.24841
186	5.24841
187	5.24841
188	5.24841
189	5.24841
190	5.24841
191	5.24841
192	5.24841
193	5.24841
194	5.24841
195	5.24841
196	5.24841
197	5.24841
198	5.24841
199	5.24841
200	4.76101
201	4.76101
202	4.76101
203	4.76101
204	4.76101
205	4.76101
206	4.76101
207	4.76101
208	4.76101
209	4.76101
210	4.76101
211	4.76101
212	4.76101
213	4.76101
214	4.76101
215	4.76101
216	4.08805
217	4.08805
218	4.08805
219	4.08805
220	4.08805
221	4.08805
222	4.08805
223	4.08805
224	4.08805
225	4.08805
226	4.08805
227	4.08805
228	4.08805
229	4.08805
230	4.08805
231	4.08805
232	4.08805
233	4.08805
234	4.08805
235	4.08805
236	4.08805
237	4.08805
238	4.08805
239	4.08805
240	4.08805
241	4.08805
242	4.08805
243	4.08805
244	4.08805
245	4.08805
246	4.08805
247	4.08805
248	4.08805
249	4.08805
250	4.08805
251	4.08805
252	4.08805
253	4.08805
254	4.08805
255	4.08805
256	4.08805
257	4.08805
258	4.08805
259	4.08805
260	4.08805
261	4.08805
262	4.08805
263	4.08805
264	4.08805
265	4.08805
266	4.08805
267	4.08805
268	4.08805
269	4.08805
270	4.08805
271	4.31102
272	4.31102
273	4.31102
274	4.31102
275	4.31102
276	4.31102
277	4.31102
278	4.31102
279	4.31102
280	4.31102
281	4.31102
282	4.31102
283	4.31102
284	4.31102
285	4.31102
286	4.31102
287	4.31102
288	4.31102
289	4.31102
290	4.31102
291	4.31102
292	4.31102
293	4.31102
294	4.31102
295	4.31102
296	4.31102
297	4.31102
298	4.20072
299	4.20072
300	4.20072
301	4.20072
302	4.20072
303	4.20072
304	4.20072
305	4.20072
306	4.20072
307	4.20072
308	4.20072
309	4.20072
310	4.20072
311	4.20072
312	4.20072
313	4.20072
314	4.20072
315	4.20072
316	4.20072
317	4.20072
318	4.20072
319	4.20072
320	4.20072
321	4.20072
322	4.20072
323	4.20072
324	4.20072
325	4.20072
326	4.20072
327	4.20072
328	4.20072
329	4.20072
330	4.20072
331	4.20072
332	4.20072
333	4.20072
334	4.20072
335	4.20072
336	4.20072
337	4.20072
338	4.20072
339	4.20072
340	4.20072
341	4.20072
342	4.20072
343	4.20072
344	4.20072
345	4.20072
346	4.20633
347	4.20633
348	4.20633
349	4.20633
350	4.20633
351	4.20633
352	4.20633
353	4.20633
354	4.20633
355	4.20633
356	4.20633
357	4.20633
358	4.20633
359	4.20633
360	4.20633
361	4.20633
362	4.20633
363	4.20633
364	4.20633
365	4.20633
366	4.20633
367	4.53394
368	4.53394
369	4.53394
370	4.53394
371	4.53394
372	4.53394
373	4.53394
374	4.53394
375	4.53394
376	4.53394
377	4.53394
378	4.53394
379	4.53394
380	4.53394
381	4.53394
382	4.53394
383	4.53394
384	4.53394
385	4.53394
386	4.53394
387	4.53394
388	4.53394
389	4.53394
390	4.53394
391	4.53394
392	4.53394
393	4.53394
394	4.53394
395	4.53394
396	4.53394
397	4.53394
398	4.53394
399	4.53394
400	4.53394
401	4.00238
402	4.00238
403	4.00238
404	4.00238
405	4.00238
406	4.00238
407	4.00238
408	4.00238
409	4.00238
410	4.00238
411	4.00238
412	4.00238
413	4.00238
414	4.00238
415	4.00238
416	4.00238
417	4.00238
418	4.00238
419	4.00238
420	4.00238
421	4.00238
422	4.00238
423	4.00238
424	4.00238
425	4.00238
426	4.00238
427	4.00238
428	4.00238
429	4.00238
430	4.00238
431	4.00238
432	4.00238
433	4.00238
434	4.00238
435	4.00238
436	4.00238
437	4.00238
438	4.00238
439	4.00238
440	4.00238
441	4.00238
442	4.00238
443	4.00238
444	4.00238
445	4.00238
446	4.00238
447	4.00238
448	4.00238
449	4.00238
450	4.00238
451	4.00238
452	4.00238
453	4.00238
454	4.00238
455	4.00238
456	4.00238
457	4.00238
458	4.00238
459	4.00238
460	4.00238
461	4.00238
462	4.00238
463	4.00238
464	4.00238
465	4.00238
466	4.00238
467	4.00238
468	4.00238
469	4.00238
470	4.00238
471	4.00238
472	4.00238
473	4.00238
474	4.00238
475	4.00238
476	4.00238
477	4.00238
478	4.00238
479	4.00238
480	4.00238
481	4.00238
482	4.00238
483	4.00238
484	4.00238
485	4.00238
486	4.00238
487	4.00238
488	4.00238
489	4.00238
490	4.00238
491	4.00238
492	4.00238
493	4.00238
494	4.00238
495	4.00238
496	4.00238
497	4.00238
498	4.00238
499	4.00238
500	4.00238
501	4.00238
502	4.00238
503	4.00238
504	4.00238
505	4.00238
506	4.00238
507	4.00238
508	4.00238
509	4.00238
510	4.00238
511	4.00238
512	4.00238
513	4.00238
514	4.00238
515	4.00238
516	4.00238
517	4.00238
518	4.00238
519	4.00238
520	4.00238
521	4.00238
522	4.00238
523	4.00238
524	4.00238
525	4.00238
526	4.00238
527	4.00238
528	4.00238
529	4.00238
530	4.00238
531	4.00238
532	4.00238
533	4.00238
534	4.00238
535	4.00238
536	4.00238
537	4.00238
538	4.00238
539	4.00238
540	4.00238
541	4.00238
542	4.00238
543	4.00238
544	4.00238
545	4.00238
546	4.00238
547	4.00238
548	4.00238
549	4.00238
550	4.00238
551	4.00238
552	4.00238
553	4.00238
554	4.00238
555	4.00238
556	4.00238
557	4.00238
558	4.00238
559	4.00238
560	4.00238
561	4.00238
562	4.00238
563	4.00238
564	4.00238
565	4.00238
566	4.00238
567	4.00238
568	4.00238
569	4.00238
570	4.00238
571	4.00238
572	4.00238
573	4.00238
574	4.00238
575	4.00238
576	4.00238
577	4.00238
578	4.00238
579	4.00238
580	4.00238
581	4.00238
582	4.00238
583	4.00238
584	4.00238
585	4.00238
586	4.00238
587	4.00238
588	4.00238
589	4.00238
590	4.00238
591	4.00238
592	4.00238
593	4.00238
594	4.04751
595	4.04751
596	4.04751
597	4.04751
598	4.04751
599	4.04751
600	4.04751
601	4.04751
602	4.04751
603	4.04751
604	4.04751
605	4.04751
606	4.04751
607	4.04751
608	4.04751
609	4.04751
610	4.04751
611	4.04751
612	4.04751
613	4.04751
614	4.04751
615	4.04751
616	4.04751
617	4.04751
618	4.04751
619	4.04751
620	4.04751
621	4.04751
622	4.04751
623	4.04751
624	4.04751
625	4.04751
626	4.04751
627	4.04751
628	4.04751
629	4.04751
630	4.04751
631	4.04751
632	4.04751
633	4.04751
634	4.04751
635	4.04751
636	4.04751
637	4.04751
638	4.04751
639	4.04751
640	4.04751
641	4.04751
642	4.04751
643	4.04751
644	4.04751
645	4.04751
646	4.04751
647	4.04751
648	4.04751
649	4.04751
650	4.04751
651	4.04751
652	4.04751
653	4.04751
654	4.04751
655	4.04751
656	4.04751
657	4.04751
658	4.04751
659	4.04751
660	4.04751
661	4.04751
662	4.04751
663	4.04751
664	4.04751
665	4.04751
666	4.04751
667	4.04751
668	4.04751
669	4.04751
670	4.04751
671	4.04751
672	4.04751
673	4.04751
674	4.04751
675	4.04751
676	4.04751
677	4.04751
678	4.04751
679	4.04751
680	4.04751
681	4.04751
682	4.04751
683	4.04751
684	4.04751
685	4.04751
686	4.04751
687	4.04751
688	4.04751
